BRITISH COLUMBIA / COLOMBIE-BRITANNIQUE (ThreeHundredEight.com projections)								September 9, 2015
High / Haut	48.3	39.3	17.5	0.0	0.0	3.0	0.4	
								
Low / Bas	43.1	23.3	24.4	0.0	0.0	2.7	0.2	
Cambridge	45.4	25.9	25.4	0.0	0.0	3.0	0.3	86%
High / Haut	49.9	27.7	27.5	0.0	0.0	3.3	0.5	
								
Low / Bas	48.5	30.3	11.2	0.0	0.0	3.0	0.2	
Carleton	51.0	33.7	11.6	0.0	0.0	3.3	0.3	84%
High / Haut	56.1	36.1	12.6	0.0	0.0	3.6	0.5	
								
Low / Bas	43.0	24.4	23.5	0.0	0.0	2.5	0.2	
Chatham-Kent – Leamington	45.3	27.1	24.5	0.0	0.0	2.8	0.3	85%
High / Haut	49.8	29.0	26.5	0.0	0.0	3.0	0.5	
								
Low / Bas	9.4	36.9	44.4	0.0	0.0	2.3	0.1	
Davenport	9.9	41.0	46.3	0.0	0.0	2.5	0.3	63%
High / Haut	10.9	43.9	50.0	0.0	0.0	2.7	0.4	
								
Low / Bas	22.5	50.9	16.8	0.0	0.0	1.9	0.1	
Don Valley East	23.6	56.5	17.5	0.0	0.0	2.1	0.3	95%
High / Haut	26.0	60.5	18.9	0.0	0.0	2.2	0.4	
								
Low / Bas	28.0	47.9	15.4	0.0	0.0	0.8	0.1	
Don Valley North	29.5	53.3	16.0	0.0	0.0	0.9	0.3	90%
High / Haut	32.4	57.0	17.3	0.0	0.0	1.0	0.4	
								
Low / Bas	29.8	52.0	7.8	0.0	0.0	2.3	0.1	
Don Valley West	31.3	57.8	8.1	0.0	0.0	2.5	0.3	92%
High / Haut	34.5	61.8	8.7	0.0	0.0	2.7	0.4	
								
Low / Bas	49.4	20.3	11.8	0.0	0.0	11.5	0.2	
Dufferin – Caledon	52.0	22.6	12.3	0.0	0.0	12.7	0.3	94%
High / Haut	57.3	24.1	13.3	0.0	0.0	13.6	0.5	
								
Low / Bas	45.9	22.6	22.1	0.0	0.0	2.9	0.2	
Durham	48.3	25.1	23.0	0.0	0.0	3.2	0.3	90%
High / Haut	53.2	26.9	24.8	0.0	0.0	3.4	0.5	
ThreeHundredEight.com projections (these are not polls or necessarily reflective of current voting intentions)								September 9, 2015
Low / Bas	33.0	44.5	13.0	0.0	0.0	1.9	0.1	
Eglinton – Lawrence	34.7	49.4	13.5	0.0	0.0	2.1	0.3	80%
High / Haut	38.2	52.9	14.6	0.0	0.0	2.2	0.4	
								
Low / Bas	45.3	22.4	23.3	0.0	0.0	2.5	0.2	
Elgin – Middlesex – London	47.6	24.9	24.3	0.0	0.0	2.8	0.3	89%
High / Haut	52.4	26.6	26.2	0.0	0.0	3.0	0.5	
								
Low / Bas	39.6	21.7	30.6	0.0	0.0	1.8	0.2	
Essex	41.7	24.1	31.9	0.0	0.0	2.0	0.3	71%
High / Haut	45.8	25.8	34.4	0.0	0.0	2.2	0.5	
								
Low / Bas	28.5	51.1	10.6	0.0	0.0	1.7	0.1	
Etobicoke Centre	30.0	56.8	11.1	0.0	0.0	1.9	0.3	92%
High / Haut	33.0	60.7	12.0	0.0	0.0	2.0	0.4	
								
Low / Bas	31.1	40.7	18.1	0.0	0.0	2.6	0.1	
Etobicoke – Lakeshore	32.7	45.3	18.9	0.0	0.0	2.8	0.3	77%
High / Haut	36.0	48.4	20.4	0.0	0.0	3.0	0.4	
								
Low / Bas	20.2	52.1	17.2	0.0	0.0	2.4	0.1	
Etobicoke North	21.3	57.9	17.9	0.0	0.0	2.7	0.3	96%
High / Haut	23.4	61.9	19.4	0.0	0.0	2.9	0.4	
								
Low / Bas	45.0	25.4	19.8	0.0	0.0	3.2	0.2	
Flamborough – Glanbrook	47.3	28.2	20.6	0.0	0.0	3.5	0.3	86%
High / Haut	52.1	30.2	22.3	0.0	0.0	3.8	0.5	
								
Low / Bas	35.6	41.3	13.0	0.0	0.0	2.4	0.1	
Glengarry – Prescott – Russell	37.5	45.9	13.6	0.0	0.0	2.7	0.3	69%
High / Haut	41.3	49.1	14.7	0.0	0.0	2.9	0.4	
								
Low / Bas	21.7	53.1	12.8	0.0	0.0	4.1	0.1	
Guelph	22.9	59.0	13.3	0.0	0.0	4.5	0.3	96%
High / Haut	25.2	63.2	14.3	0.0	0.0	4.8	0.4	
								
Low / Bas	38.9	35.2	16.4	0.0	0.0	2.3	0.1	
Haldimand – Norfolk	41.0	39.1	17.0	0.0	0.0	2.6	0.3	53%
High / Haut	45.1	41.8	18.4	0.0	0.0	2.8	0.4	
								
Low / Bas	46.4	21.4	21.5	0.0	0.0	4.2	0.2	
Haliburton – Kawaratha Lakes – Brock	48.8	23.8	22.4	0.0	0.0	4.6	0.3	91%
High / Haut	53.7	25.4	24.2	0.0	0.0	5.0	0.5	
								
Low / Bas	17.2	19.1	55.0	0.0	0.0	2.8	0.2	
Hamilton Centre	18.1	21.2	57.3	0.0	0.0	3.1	0.3	96%
High / Haut	19.9	22.7	61.9	0.0	0.0	3.3	0.5	
								
Low / Bas	27.4	23.2	41.1	0.0	0.0	2.1	0.2	
Hamilton East – Stoney Creek	28.8	25.8	42.8	0.0	0.0	2.3	0.3	78%
High / Haut	31.7	27.6	46.2	0.0	0.0	2.5	0.5	
								
Low / Bas	25.6	24.7	41.2	0.0	0.0	2.2	0.2	
Hamilton Mountain	26.9	27.4	42.9	0.0	0.0	2.5	0.3	81%
High / Haut	29.6	29.3	46.3	0.0	0.0	2.7	0.5	
								
Low / Bas	29.2	36.8	24.1	0.0	0.0	2.8	0.2	
Hamilton West – Ancaster – Dundas	30.7	40.8	25.1	0.0	0.0	3.1	0.3	73%
High / Haut	33.8	43.7	27.1	0.0	0.0	3.3	0.5	
								
Low / Bas	44.4	25.6	20.8	0.0	0.0	2.6	0.2	
Hastings – Lennox and Addington	46.8	28.4	21.6	0.0	0.0	2.8	0.3	85%
High / Haut	51.4	30.4	23.4	0.0	0.0	3.0	0.5	
								
Low / Bas	13.8	56.9	20.1	0.0	0.0	1.0	0.1	
Humber River – Black Creek	14.5	63.2	20.9	0.0	0.0	1.1	0.3	98%
High / Haut	16.0	67.6	22.6	0.0	0.0	1.2	0.4	
								
Low / Bas	44.6	24.8	22.0	0.0	0.0	2.0	0.2	
Huron – Bruce	47.0	27.5	22.9	0.0	0.0	2.3	0.3	86%
High / Haut	51.7	29.5	24.7	0.0	0.0	2.4	0.5	
								
Low / Bas	36.9	39.1	13.1	0.0	0.0	3.3	0.2	
Kanata – Carleton	38.9	43.5	13.6	0.0	0.0	3.7	0.3	61%
High / Haut	42.8	46.5	14.7	0.0	0.0	4.0	0.5	
								
Low / Bas	35.3	30.4	25.8	0.0	0.0	1.8	0.1	
Kenora	37.1	33.7	26.8	0.0	0.0	2.0	0.3	58%
High / Haut	40.8	36.1	29.0	0.0	0.0	2.2	0.4	
								
Low / Bas	22.8	49.6	16.7	0.0	0.0	2.9	0.1	
Kingston and the Islands	24.0	55.1	17.4	0.0	0.0	3.2	0.3	95%
High / Haut	26.4	59.0	18.8	0.0	0.0	3.4	0.4	
								
Low / Bas	41.0	39.4	10.2	0.0	0.0	1.9	0.1	
King – Vaughan	43.1	43.8	10.6	0.0	0.0	2.2	0.3	50%
High / Haut	47.4	46.8	11.5	0.0	0.0	2.3	0.4	
								
Low / Bas	29.8	39.2	20.4	0.0	0.0	3.2	0.1	
Kitchener Centre	31.4	43.6	21.2	0.0	0.0	3.5	0.3	77%
High / Haut	34.5	46.6	22.9	0.0	0.0	3.8	0.4	
								
Low / Bas	41.8	33.4	15.1	0.0	0.0	2.6	0.1	
Kitchener – Conestoga	44.0	37.1	15.7	0.0	0.0	2.9	0.3	65%
High / Haut	48.4	39.7	16.9	0.0	0.0	3.1	0.4	
								
Low / Bas	38.9	28.6	22.6	0.0	0.0	3.1	0.2	
Kitchener South – Hespeler	40.9	31.8	23.6	0.0	0.0	3.4	0.3	71%
High / Haut	45.0	34.0	25.5	0.0	0.0	3.6	0.5	
								
Low / Bas	47.9	21.8	21.3	0.0	0.0	2.6	0.2	
Lambton – Kent – Middlesex	50.4	24.2	22.2	0.0	0.0	2.8	0.3	92%
High / Haut	55.5	25.9	24.0	0.0	0.0	3.0	0.5	
								
Low / Bas	45.6	23.9	20.3	0.0	0.0	3.6	0.2	
Lanark – Frontenac – Kingston	48.0	26.6	21.1	0.0	0.0	4.0	0.3	88%
High / Haut	52.8	28.5	22.8	0.0	0.0	4.3	0.5	
								
Low / Bas	49.6	24.0	16.0	0.0	0.0	3.8	0.2	
Leeds – Grenville – Thousand Islands and Rideau Lakes	52.2	26.6	16.6	0.0	0.0	4.2	0.3	91%
High / Haut	57.4	28.5	18.0	0.0	0.0	4.5	0.5	
								
Low / Bas	25.9	18.3	47.5	0.0	0.0	2.3	0.2	
London – Fanshawe	27.3	20.4	49.5	0.0	0.0	2.6	0.3	89%
High / Haut	30.0	21.8	53.5	0.0	0.0	2.7	0.5	
								
Low / Bas	28.7	42.6	18.4	0.0	0.0	2.6	0.1	
London North Centre	30.2	47.4	19.2	0.0	0.0	2.9	0.3	84%
High / Haut	33.3	50.7	20.7	0.0	0.0	3.1	0.4	
								
Low / Bas	33.7	36.9	20.3	0.0	0.0	1.9	0.1	
London West	35.5	41.0	21.2	0.0	0.0	2.1	0.3	63%
High / Haut	39.0	43.9	22.9	0.0	0.0	2.2	0.4	
								
Low / Bas	37.4	39.8	13.5	0.0	0.0	1.9	0.1	
Markham – Stouffville	39.4	44.2	14.1	0.0	0.0	2.1	0.3	61%
High / Haut	43.4	47.3	15.2	0.0	0.0	2.2	0.4	
ThreeHundredEight.com projections (these are not polls or necessarily reflective of current voting intentions)								September 9, 2015
Low / Bas	24.3	48.0	18.1	0.0	0.0	1.7	0.1	
Markham – Thornhill	25.6	53.4	18.8	0.0	0.0	1.9	0.3	93%
High / Haut	28.2	57.1	20.3	0.0	0.0	2.1	0.4	
								
Low / Bas	32.4	44.3	13.5	0.0	0.0	2.1	0.1	
Markham – Unionville	34.1	49.2	14.0	0.0	0.0	2.4	0.3	81%
High / Haut	37.5	52.6	15.2	0.0	0.0	2.5	0.4	
								
Low / Bas	42.2	34.3	13.5	0.0	0.0	2.8	0.1	
Milton	44.4	38.1	14.1	0.0	0.0	3.1	0.3	65%
High / Haut	48.8	40.8	15.2	0.0	0.0	3.3	0.4	
								
Low / Bas	27.6	48.5	14.5	0.0	0.0	1.5	0.1	
Mississauga Centre	29.0	53.9	15.1	0.0	0.0	1.7	0.3	90%
High / Haut	31.9	57.6	16.3	0.0	0.0	1.8	0.4	
								
Low / Bas	30.5	47.0	13.3	0.0	0.0	1.4	0.1	
Mississauga East – Cooksville	32.1	52.2	13.8	0.0	0.0	1.6	0.3	87%
High / Haut	35.3	55.8	14.9	0.0	0.0	1.7	0.4	
								
Low / Bas	33.1	45.2	12.2	0.0	0.0	1.8	0.1	
Mississauga – Erin Mills	34.8	50.2	12.7	0.0	0.0	2.0	0.3	81%
High / Haut	38.3	53.7	13.8	0.0	0.0	2.1	0.4	
								
Low / Bas	32.8	47.7	9.6	0.0	0.0	2.0	0.1	
Mississauga – Lakeshore	34.5	53.0	10.0	0.0	0.0	2.2	0.3	85%
High / Haut	38.0	56.7	10.8	0.0	0.0	2.4	0.4	
								
Low / Bas	23.3	49.3	18.1	0.0	0.0	1.3	0.1	
Mississauga – Malton	24.6	54.8	18.9	0.0	0.0	1.5	0.3	94%
High / Haut	27.0	58.6	20.4	0.0	0.0	1.6	0.4	
								
Low / Bas	32.6	45.7	11.5	0.0	0.0	2.4	0.1	
Mississauga – Streetsville	34.3	50.8	12.0	0.0	0.0	2.7	0.3	82%
High / Haut	37.7	54.3	12.9	0.0	0.0	2.9	0.4	
								
Low / Bas	34.8	39.7	15.1	0.0	0.0	3.0	0.2	
Nepean	36.6	44.1	15.7	0.0	0.0	3.3	0.3	67%
High / Haut	40.3	47.2	17.0	0.0	0.0	3.5	0.5	
								
Low / Bas	42.2	34.2	13.2	0.0	0.0	3.2	0.1	
Newmarket – Aurora	44.4	38.0	13.7	0.0	0.0	3.6	0.3	65%
High / Haut	48.9	40.6	14.8	0.0	0.0	3.8	0.4	
								
Low / Bas	29.5	21.7	40.7	0.0	0.0	1.9	0.2	
Niagara Centre	31.1	24.1	42.4	0.0	0.0	2.1	0.3	75%
High / Haut	34.2	25.8	45.8	0.0	0.0	2.3	0.5	
								
Low / Bas	42.5	27.8	20.0	0.0	0.0	2.9	0.2	
Niagara Falls	44.7	30.9	20.9	0.0	0.0	3.2	0.3	78%
High / Haut	49.2	33.1	22.5	0.0	0.0	3.4	0.5	
								
Low / Bas	50.2	22.3	17.3	0.0	0.0	3.5	0.2	
Niagara West	52.9	24.8	18.1	0.0	0.0	3.9	0.3	93%
High / Haut	58.2	26.5	19.5	0.0	0.0	4.2	0.5	
								
Low / Bas	20.6	20.7	50.5	0.0	0.0	2.1	0.2	
Nickel Belt	21.7	23.0	52.7	0.0	0.0	2.3	0.3	94%
High / Haut	23.9	24.6	56.9	0.0	0.0	2.5	0.5	
								
Low / Bas	25.4	47.1	15.7	0.0	0.0	3.9	0.1	
Nipissing – Timiskaming	26.7	52.3	16.4	0.0	0.0	4.3	0.3	91%
High / Haut	29.4	55.9	17.7	0.0	0.0	4.6	0.4	
								
Low / Bas	38.3	32.5	18.4	0.0	0.0	3.6	0.2	
Northumberland – Peterborough South	40.4	36.1	19.1	0.0	0.0	4.1	0.3	61%
High / Haut	44.4	38.7	20.7	0.0	0.0	4.3	0.5	
								
Low / Bas	37.6	41.4	10.8	0.0	0.0	2.5	0.1	
Oakville	39.6	46.0	11.3	0.0	0.0	2.8	0.3	65%
High / Haut	43.6	49.2	12.2	0.0	0.0	3.0	0.4	
								
Low / Bas	37.2	39.8	13.2	0.0	0.0	2.3	0.2	
Oakville North – Burlington	39.2	44.2	13.8	0.0	0.0	2.6	0.3	63%
High / Haut	43.1	47.3	14.9	0.0	0.0	2.7	0.5	
								
Low / Bas	28.9	51.7	9.6	0.0	0.0	1.7	0.1	
Orléans	30.4	57.4	10.0	0.0	0.0	1.9	0.2	92%
High / Haut	33.5	61.4	10.8	0.0	0.0	2.1	0.4	
								
Low / Bas	44.4	12.4	34.5	0.0	0.0	2.8	0.2	
Oshawa	46.8	13.8	36.0	0.0	0.0	3.2	0.3	73%
High / Haut	51.5	14.7	38.8	0.0	0.0	3.4	0.5	
								
Low / Bas	15.3	28.4	46.1	0.0	0.0	3.6	0.1	
Ottawa Centre	16.1	31.6	48.1	0.0	0.0	4.0	0.3	82%
High / Haut	17.7	33.8	51.9	0.0	0.0	4.2	0.4	
								
Low / Bas	21.4	54.8	13.5	0.0	0.0	1.9	0.1	
Ottawa South	22.6	60.9	14.1	0.0	0.0	2.2	0.3	97%
High / Haut	24.8	65.2	15.2	0.0	0.0	2.3	0.4	
								
Low / Bas	18.4	48.5	21.8	0.0	0.0	3.4	0.1	
Ottawa – Vanier	19.3	53.9	22.7	0.0	0.0	3.7	0.3	95%
High / Haut	21.3	57.7	24.5	0.0	0.0	4.0	0.4	
								
Low / Bas	29.2	44.2	16.1	0.0	0.0	2.8	0.1	
Ottawa West – Nepean	30.7	49.1	16.7	0.0	0.0	3.1	0.3	85%
High / Haut	33.8	52.5	18.1	0.0	0.0	3.4	0.4	
								
Low / Bas	51.3	15.4	23.6	0.0	0.0	3.5	0.2	
Oxford	54.0	17.2	24.6	0.0	0.0	3.9	0.3	94%
High / Haut	59.4	18.4	26.6	0.0	0.0	4.1	0.5	
								
Low / Bas	10.1	42.4	38.0	0.0	0.0	2.1	0.1	
Parkdale – High Park	10.6	47.1	39.6	0.0	0.0	2.4	0.3	67%
High / Haut	11.7	50.4	42.8	0.0	0.0	2.5	0.4	
								
Low / Bas	47.2	18.0	21.9	0.0	0.0	6.4	0.2	
Parry Sound – Muskoka	49.7	20.0	22.9	0.0	0.0	7.1	0.3	92%
High / Haut	54.7	21.4	24.7	0.0	0.0	7.6	0.5	
								
Low / Bas	40.7	28.9	19.8	0.0	0.0	3.7	0.2	
Perth – Wellington	42.9	32.1	20.6	0.0	0.0	4.1	0.3	73%
High / Haut	47.1	34.3	22.2	0.0	0.0	4.4	0.5	
								
Low / Bas	35.4	32.6	22.1	0.0	0.0	2.9	0.2	
Peterborough – Kawartha	37.2	36.2	23.1	0.0	0.0	3.2	0.3	50%
High / Haut	40.9	38.8	24.9	0.0	0.0	3.4	0.5	
								
Low / Bas	33.2	44.0	12.1	0.0	0.0	3.0	0.1	
Pickering – Uxbridge	34.9	48.9	12.6	0.0	0.0	3.4	0.3	78%
High / Haut	38.4	52.3	13.6	0.0	0.0	3.6	0.4	
								
Low / Bas	53.7	23.6	14.4	0.0	0.0	1.6	0.2	
Renfrew – Nipissing – Pembroke	56.6	26.3	15.0	0.0	0.0	1.8	0.4	94%
High / Haut	62.2	28.1	16.2	0.0	0.0	1.9	0.6	
ThreeHundredEight.com projections (these are not polls or necessarily reflective of current voting intentions)								September 9, 2015
Low / Bas	27.6	48.4	13.4	0.0	0.0	2.6	0.1	
Richmond Hill	29.0	53.8	13.9	0.0	0.0	2.9	0.3	90%
High / Haut	31.9	57.6	15.1	0.0	0.0	3.1	0.4	
								
Low / Bas	40.0	30.2	20.2	0.0	0.0	2.8	0.2	
St. Catharines	42.1	33.5	21.0	0.0	0.0	3.1	0.3	69%
High / Haut	46.3	35.9	22.7	0.0	0.0	3.3	0.5	
								
Low / Bas	40.2	23.0	28.4	0.0	0.0	2.1	0.2	
Sarnia – Lambton	42.3	25.5	29.6	0.0	0.0	2.3	0.3	77%
High / Haut	46.5	27.3	31.9	0.0	0.0	2.5	0.5	
								
Low / Bas	31.8	28.6	31.5	0.0	0.0	1.5	0.2	
Sault Ste. Marie	33.4	31.7	32.8	0.0	0.0	1.7	0.3	50%
High / Haut	36.8	34.0	35.4	0.0	0.0	1.8	0.5	
								
Low / Bas	23.2	55.5	11.8	0.0	0.0	1.2	0.1	
Scarborough – Agincourt	24.4	61.6	12.3	0.0	0.0	1.3	0.3	97%
High / Haut	26.9	66.0	13.3	0.0	0.0	1.4	0.4	
								
Low / Bas	25.0	42.3	23.5	0.0	0.0	1.7	0.1	
Scarborough Centre	26.3	47.0	24.5	0.0	0.0	1.9	0.3	87%
High / Haut	29.0	50.2	26.5	0.0	0.0	2.1	0.4	
								
Low / Bas	23.4	46.7	20.8	0.0	0.0	1.5	0.1	
Scarborough – Guildwood	24.6	51.8	21.6	0.0	0.0	1.7	0.3	93%
High / Haut	27.0	55.5	23.4	0.0	0.0	1.8	0.4	
								
Low / Bas	22.6	39.1	30.0	0.0	0.0	1.1	0.1	
Scarborough North	23.8	43.5	31.2	0.0	0.0	1.2	0.3	77%
High / Haut	26.2	46.5	33.7	0.0	0.0	1.3	0.4	
								
Low / Bas	20.9	46.1	23.7	0.0	0.0	1.6	0.1	
Scarborough – Rouge Park	22.0	51.2	24.7	0.0	0.0	1.8	0.3	92%
High / Haut	24.3	54.7	26.7	0.0	0.0	1.9	0.4	
								
Low / Bas	20.0	42.4	27.5	0.0	0.0	2.6	0.1	
Scarborough Southwest	21.1	47.2	28.6	0.0	0.0	2.9	0.3	85%
High / Haut	23.2	50.5	30.9	0.0	0.0	3.1	0.4	
								
Low / Bas	47.2	22.9	18.2	0.0	0.0	5.0	0.2	
Simcoe – Grey	49.7	25.4	18.9	0.0	0.0	5.6	0.4	90%
High / Haut	54.6	27.2	20.5	0.0	0.0	6.0	0.6	
								
Low / Bas	43.0	28.4	17.4	0.0	0.0	4.3	0.2	
Simcoe North	45.2	31.5	18.1	0.0	0.0	4.8	0.3	78%
High / Haut	49.7	33.7	19.6	0.0	0.0	5.2	0.5	
								
Low / Bas	12.1	39.2	38.7	0.0	0.0	2.8	0.1	
Spadina – Fort York	12.8	43.5	40.3	0.0	0.0	3.1	0.3	58%
High / Haut	14.1	46.6	43.5	0.0	0.0	3.3	0.4	
								
Low / Bas	50.0	26.6	15.1	0.0	0.0	1.6	0.2	
Stormont – Dundas – South Glengarry	52.6	29.6	15.7	0.0	0.0	1.8	0.3	90%
High / Haut	57.9	31.7	16.9	0.0	0.0	1.9	0.5	
								
Low / Bas	21.9	27.8	41.5	0.0	0.0	2.3	0.2	
Sudbury	23.0	30.8	43.2	0.0	0.0	2.6	0.3	77%
High / Haut	25.3	33.0	46.7	0.0	0.0	2.8	0.5	
								
Low / Bas	49.2	32.4	9.6	0.0	0.0	1.8	0.1	
Thornhill	51.8	36.0	10.0	0.0	0.0	2.0	0.3	81%
High / Haut	56.9	38.5	10.8	0.0	0.0	2.2	0.4	
								
Low / Bas	19.0	30.3	42.4	0.0	0.0	1.7	0.1	
Thunder Bay – Rainy River	20.0	33.7	44.2	0.0	0.0	1.9	0.3	73%
High / Haut	22.0	36.0	47.7	0.0	0.0	2.0	0.4	
								
Low / Bas	23.0	25.6	41.9	0.0	0.0	3.1	0.2	
Thunder Bay – Superior North	24.2	28.4	43.6	0.0	0.0	3.4	0.3	81%
High / Haut	26.6	30.4	47.1	0.0	0.0	3.6	0.5	
								
Low / Bas	23.3	23.3	45.5	0.0	0.0	1.6	0.2	
Timmins – James Bay	24.6	25.9	47.4	0.0	0.0	1.8	0.3	88%
High / Haut	27.0	27.7	51.2	0.0	0.0	1.9	0.5	
								
Low / Bas	9.9	47.4	32.2	0.0	0.0	2.8	0.1	
Toronto Centre	10.4	52.6	33.6	0.0	0.0	3.1	0.3	86%
High / Haut	11.4	56.3	36.2	0.0	0.0	3.4	0.4	
								
Low / Bas	7.9	29.5	52.4	0.0	0.0	3.6	0.1	
Toronto – Danforth	8.3	32.8	54.6	0.0	0.0	4.0	0.3	88%
High / Haut	9.1	35.1	58.9	0.0	0.0	4.3	0.4	
								
Low / Bas	21.2	50.6	17.1	0.0	0.0	3.0	0.1	
Toronto – St. Paul's	22.3	56.3	17.8	0.0	0.0	3.3	0.3	95%
High / Haut	24.6	60.2	19.3	0.0	0.0	3.5	0.4	
								
Low / Bas	13.5	41.9	34.0	0.0	0.0	3.2	0.1	
University – Rosedale	14.2	46.5	35.4	0.0	0.0	3.5	0.3	75%
High / Haut	15.6	49.8	38.3	0.0	0.0	3.8	0.4	
								
Low / Bas	41.3	41.4	8.4	0.0	0.0	1.4	0.1	
Vaughan – Woodbridge	43.5	46.0	8.7	0.0	0.0	1.5	0.3	56%
High / Haut	47.8	49.2	9.4	0.0	0.0	1.6	0.4	
								
Low / Bas	28.7	49.1	11.1	0.0	0.0	3.0	0.1	
Waterloo	30.2	54.6	11.5	0.0	0.0	3.4	0.3	90%
High / Haut	33.3	58.4	12.4	0.0	0.0	3.6	0.4	
								
Low / Bas	52.2	24.7	11.4	0.0	0.0	4.9	0.2	
Wellington – Halton Hills	54.9	27.4	11.9	0.0	0.0	5.4	0.3	93%
High / Haut	60.4	29.4	12.8	0.0	0.0	5.8	0.5	
								
Low / Bas	47.6	27.7	15.3	0.0	0.0	2.7	0.2	
Whitby	50.1	30.8	15.9	0.0	0.0	3.0	0.3	86%
High / Haut	55.1	32.9	17.2	0.0	0.0	3.2	0.5	
								
Low / Bas	29.0	46.1	15.1	0.0	0.0	2.0	0.1	
Willowdale	30.5	51.3	15.8	0.0	0.0	2.2	0.3	87%
High / Haut	33.6	54.8	17.0	0.0	0.0	2.3	0.4	
								
Low / Bas	27.2	20.8	43.4	0.0	0.0	2.4	0.2	
Windsor – Tecumseh	28.6	23.2	45.2	0.0	0.0	2.7	0.3	82%
High / Haut	31.5	24.8	48.8	0.0	0.0	2.9	0.5	
								
Low / Bas	24.0	16.5	51.5	0.0	0.0	2.1	0.2	
Windsor West	25.3	18.4	53.6	0.0	0.0	2.4	0.3	93%
High / Haut	27.8	19.7	57.9	0.0	0.0	2.5	0.5	
								
Low / Bas	34.7	43.9	12.2	0.0	0.0	1.5	0.1	
York Centre	36.5	48.8	12.7	0.0	0.0	1.7	0.3	77%
High / Haut	40.2	52.2	13.7	0.0	0.0	1.8	0.4	
								
Low / Bas	54.5	17.9	17.0	0.0	0.0	4.3	0.2	
York – Simcoe	57.3	19.8	17.7	0.0	0.0	4.8	0.3	97%
High / Haut	63.1	21.2	19.1	0.0	0.0	5.1	0.5	
ThreeHundredEight.com projections (these are not polls or necessarily reflective of current voting intentions)								September 9, 2015
Low / Bas	15.8	42.5	32.5	0.0	0.0	1.8	0.1	
York South – Weston	16.6	47.2	33.8	0.0	0.0	2.0	0.3	78%
High / Haut	18.3	50.6	36.6	0.0	0.0	2.2	0.4	
QUEBEC / QUÉBEC								
Low / Bas	17.3	12.8	48.3	9.9	0.0	5.1	0.3	
Abitibi – Baie-James – Nunavik – Eeyou	18.2	14.3	50.3	11.0	0.0	5.6	0.6	95%
High / Haut	20.0	15.3	54.3	11.8	0.0	6.0	0.9	
								
Low / Bas	8.0	7.6	58.0	18.0	0.0	2.0	0.3	
Abitibi – Témiscamingue	8.4	8.4	60.4	20.0	0.0	2.2	0.6	98%
High / Haut	9.2	9.0	65.3	21.3	0.0	2.3	0.9	
								
Low / Bas	5.9	39.1	32.5	12.8	0.0	1.7	0.3	
Ahuntsic – Cartierville	6.2	43.4	33.8	14.2	0.0	1.9	0.5	71%
High / Haut	6.8	46.4	36.5	15.2	0.0	2.0	0.8	
								
Low / Bas	8.4	26.5	44.2	11.8	0.0	1.8	0.3	
Alfred-Pellan	8.8	29.5	46.1	13.1	0.0	2.0	0.6	82%
High / Haut	9.7	31.5	49.8	14.0	0.0	2.1	0.9	
								
Low / Bas	11.9	17.7	46.6	13.3	0.0	3.6	0.3	
Argenteuil – La Petite-Nation	12.5	19.6	48.5	14.8	0.0	4.0	0.6	93%
High / Haut	13.7	21.0	52.4	15.8	0.0	4.3	0.9	
								
Low / Bas	8.5	23.8	23.5	14.6	0.0	2.7	10.5	
Avignon – La Mitis – Matane – Matapédia*	8.9	26.4	24.5	16.2	0.0	3.0	21.0	53%
High / Haut	9.8	28.3	26.5	17.3	0.0	3.3	31.4	
							*Other is Jean-François Fortin only	
Low / Bas	42.4	13.6	32.0	3.7	0.0	2.1	0.3	
Beauce	44.6	15.1	33.3	4.1	0.0	2.3	0.6	75%
High / Haut	49.1	16.1	36.0	4.4	0.0	2.5	0.9	
								
Low / Bas	19.4	7.1	45.3	18.9	0.0	2.4	0.3	
Beauport – Côte-de-Beaupré – Île d'Orléans – Charlevoix	20.4	7.9	47.2	21.0	0.0	2.7	0.6	92%
High / Haut	22.5	8.5	51.0	22.5	0.0	2.9	1.0	
								
Low / Bas	20.2	8.1	51.5	11.3	0.0	2.6	0.3	
Beauport – Limoilou	21.2	9.1	53.6	12.6	0.0	2.9	0.6	95%
High / Haut	23.4	9.7	57.9	13.5	0.0	3.1	0.9	
								
Low / Bas	10.9	13.5	41.0	24.5	0.0	2.7	0.3	
Bécancour – Nicolet – Saurel	11.4	15.0	42.8	27.2	0.0	3.0	0.6	81%
High / Haut	12.6	16.0	46.2	29.1	0.0	3.2	1.0	
								
Low / Bas	38.2	7.5	37.6	8.5	0.0	2.1	0.3	
Bellechasse – Les Etchemins – Lévis	40.2	8.3	39.1	9.4	0.0	2.3	0.6	53%
High / Haut	44.3	8.9	42.3	10.1	0.0	2.4	0.9	
								
Low / Bas	7.1	12.8	53.5	17.3	0.0	2.4	0.3	
Beloeil – Chambly	7.4	14.2	55.7	19.2	0.0	2.7	0.7	96%
High / Haut	8.2	15.2	60.2	20.6	0.0	2.9	1.0	
								
Low / Bas	10.2	15.5	46.5	17.6	0.0	3.1	0.3	
Berthier – Maskinongé	10.7	17.2	48.4	19.5	0.0	3.5	0.6	93%
High / Haut	11.8	18.4	52.3	20.9	0.0	3.7	0.9	
								
Low / Bas	5.4	37.7	38.1	9.0	0.0	2.0	0.3	
Bourassa	5.7	41.9	39.7	10.0	0.0	2.2	0.5	56%
