BRITISH COLUMBIA / COLOMBIE-BRITANNIQUE (ThreeHundredEight.com projections)								August 28, 2015
High / Haut	47.2	32.3	23.1	0.0	0.0	5.2	1.1	
								
Low / Bas	40.1	18.2	30.6	0.0	0.0	4.5	0.4	
Cambridge	42.2	20.2	31.8	0.0	0.0	5.0	0.7	73%
High / Haut	46.4	21.6	34.4	0.0	0.0	5.4	1.1	
								
Low / Bas	47.7	25.1	14.8	0.0	0.0	5.2	0.4	
Carleton	50.2	27.9	15.4	0.0	0.0	5.8	0.7	89%
High / Haut	55.2	29.8	16.6	0.0	0.0	6.2	1.1	
								
Low / Bas	40.3	19.2	29.7	0.0	0.0	4.1	0.4	
Chatham-Kent – Leamington	42.4	21.3	30.9	0.0	0.0	4.6	0.7	75%
High / Haut	46.7	22.8	33.4	0.0	0.0	4.9	1.1	
								
Low / Bas	8.7	28.6	52.1	0.0	0.0	3.7	0.3	
Davenport	9.1	31.8	54.3	0.0	0.0	4.1	0.6	89%
High / Haut	10.1	34.0	58.6	0.0	0.0	4.4	0.9	
								
Low / Bas	22.7	43.2	22.8	0.0	0.0	3.4	0.3	
Don Valley East	23.9	47.9	23.8	0.0	0.0	3.7	0.7	90%
High / Haut	26.3	51.3	25.7	0.0	0.0	4.0	1.0	
								
Low / Bas	28.5	41.0	21.1	0.0	0.0	1.5	0.3	
Don Valley North	30.0	45.6	22.0	0.0	0.0	1.7	0.7	81%
High / Haut	33.1	48.8	23.8	0.0	0.0	1.8	1.0	
								
Low / Bas	31.0	45.6	10.9	0.0	0.0	4.2	0.3	
Don Valley West	32.7	50.6	11.3	0.0	0.0	4.7	0.7	84%
High / Haut	35.9	54.2	12.3	0.0	0.0	5.0	1.0	
								
Low / Bas	44.5	15.4	14.3	0.0	0.0	18.4	0.4	
Dufferin – Caledon	46.9	17.1	14.9	0.0	0.0	20.4	0.7	92%
High / Haut	51.6	18.3	16.1	0.0	0.0	21.9	1.1	
								
Low / Bas	43.0	17.8	27.8	0.0	0.0	4.8	0.4	
Durham	45.2	19.8	28.9	0.0	0.0	5.4	0.7	82%
High / Haut	49.7	21.1	31.3	0.0	0.0	5.7	1.1	
ThreeHundredEight.com projections (these are not polls or necessarily reflective of current voting intentions)								August 28, 2015
Low / Bas	33.4	37.8	17.7	0.0	0.0	3.3	0.3	
Eglinton – Lawrence	35.2	42.0	18.4	0.0	0.0	3.7	0.7	65%
High / Haut	38.7	45.0	19.9	0.0	0.0	4.0	1.0	
								
Low / Bas	42.3	17.6	29.3	0.0	0.0	4.2	0.4	
Elgin – Middlesex – London	44.5	19.5	30.5	0.0	0.0	4.7	0.8	78%
High / Haut	48.9	20.9	33.0	0.0	0.0	5.0	1.2	
								
Low / Bas	36.3	16.7	37.7	0.0	0.0	3.0	0.3	
Essex	38.2	18.5	39.3	0.0	0.0	3.3	0.7	53%
High / Haut	42.0	19.8	42.4	0.0	0.0	3.5	1.0	
								
Low / Bas	29.5	44.4	14.8	0.0	0.0	3.2	0.3	
Etobicoke Centre	31.1	49.3	15.4	0.0	0.0	3.5	0.7	85%
High / Haut	34.2	52.8	16.7	0.0	0.0	3.7	1.0	
								
Low / Bas	30.5	33.6	23.9	0.0	0.0	4.5	0.4	
Etobicoke – Lakeshore	32.1	37.3	24.9	0.0	0.0	5.0	0.7	63%
High / Haut	35.3	39.9	26.9	0.0	0.0	5.3	1.1	
								
Low / Bas	20.3	44.0	23.3	0.0	0.0	4.3	0.3	
Etobicoke North	21.4	48.9	24.3	0.0	0.0	4.8	0.6	90%
High / Haut	23.5	52.3	26.2	0.0	0.0	5.1	1.0	
								
Low / Bas	42.5	20.1	25.2	0.0	0.0	5.3	0.4	
Flamborough – Glanbrook	44.7	22.4	26.2	0.0	0.0	5.9	0.7	85%
High / Haut	49.2	23.9	28.3	0.0	0.0	6.3	1.1	
								
Low / Bas	35.7	34.7	17.6	0.0	0.0	4.4	0.3	
Glengarry – Prescott – Russell	37.6	38.6	18.3	0.0	0.0	4.8	0.7	53%
High / Haut	41.3	41.3	19.8	0.0	0.0	5.2	1.0	
								
Low / Bas	22.0	45.1	17.3	0.0	0.0	7.3	0.3	
Guelph	23.1	50.1	18.1	0.0	0.0	8.1	0.7	92%
High / Haut	25.4	53.6	19.5	0.0	0.0	8.7	1.0	
								
Low / Bas	38.1	29.0	21.6	0.0	0.0	4.1	0.3	
Haldimand – Norfolk	40.1	32.2	22.5	0.0	0.0	4.6	0.7	67%
High / Haut	44.1	34.4	24.3	0.0	0.0	4.9	1.0	
								
Low / Bas	42.9	16.6	26.8	0.0	0.0	6.9	0.4	
Haliburton – Kawaratha Lakes – Brock	45.2	18.5	27.9	0.0	0.0	7.6	0.8	84%
High / Haut	49.7	19.8	30.1	0.0	0.0	8.2	1.2	
								
Low / Bas	15.4	14.4	59.7	0.0	0.0	4.5	0.3	
Hamilton Centre	16.2	16.0	62.1	0.0	0.0	5.0	0.7	98%
High / Haut	17.8	17.1	67.1	0.0	0.0	5.3	1.0	
								
Low / Bas	25.6	18.2	46.4	0.0	0.0	3.5	0.3	
Hamilton East – Stoney Creek	26.9	20.2	48.3	0.0	0.0	3.9	0.7	88%
High / Haut	29.6	21.6	52.1	0.0	0.0	4.1	1.0	
								
Low / Bas	22.7	18.4	49.1	0.0	0.0	3.5	0.4	
Hamilton Mountain	23.8	20.4	51.2	0.0	0.0	3.9	0.7	93%
High / Haut	26.2	21.8	55.2	0.0	0.0	4.2	1.1	
								
Low / Bas	27.8	29.4	30.9	0.0	0.0	4.7	0.4	
Hamilton West – Ancaster – Dundas	29.2	32.7	32.2	0.0	0.0	5.2	0.7	50%
High / Haut	32.2	35.0	34.8	0.0	0.0	5.5	1.1	
								
Low / Bas	42.1	20.4	26.5	0.0	0.0	4.3	0.4	
Hastings – Lennox and Addington	44.3	22.6	27.6	0.0	0.0	4.8	0.7	82%
High / Haut	48.7	24.2	29.8	0.0	0.0	5.1	1.1	
								
Low / Bas	14.0	48.6	27.5	0.0	0.0	1.8	0.3	
Humber River – Black Creek	14.8	54.0	28.6	0.0	0.0	2.0	0.6	91%
High / Haut	16.3	57.7	30.9	0.0	0.0	2.2	1.0	
								
Low / Bas	42.2	19.7	28.0	0.0	0.0	3.4	0.4	
Huron – Bruce	44.4	21.9	29.2	0.0	0.0	3.8	0.7	81%
High / Haut	48.9	23.4	31.5	0.0	0.0	4.1	1.1	
								
Low / Bas	36.5	32.5	17.4	0.0	0.0	5.9	0.4	
Kanata – Carleton	38.5	36.1	18.1	0.0	0.0	6.5	0.7	56%
High / Haut	42.3	38.7	19.6	0.0	0.0	7.0	1.1	
								
Low / Bas	33.3	24.1	32.7	0.0	0.0	3.1	0.3	
Kenora	35.1	26.8	34.1	0.0	0.0	3.4	0.7	50%
High / Haut	38.6	28.7	36.8	0.0	0.0	3.6	1.0	
								
Low / Bas	22.8	41.7	22.4	0.0	0.0	5.1	0.3	
Kingston and the Islands	24.0	46.3	23.4	0.0	0.0	5.7	0.7	89%
High / Haut	26.4	49.5	25.2	0.0	0.0	6.1	1.0	
								
Low / Bas	41.5	33.5	13.9	0.0	0.0	3.5	0.4	
King – Vaughan	43.7	37.2	14.5	0.0	0.0	3.9	0.7	65%
High / Haut	48.0	39.8	15.6	0.0	0.0	4.2	1.1	
								
Low / Bas	28.8	31.8	26.5	0.0	0.0	5.4	0.3	
Kitchener Centre	30.3	35.4	27.6	0.0	0.0	6.0	0.7	63%
High / Haut	33.4	37.8	29.8	0.0	0.0	6.5	1.0	
								
Low / Bas	41.0	27.5	19.8	0.0	0.0	4.5	0.4	
Kitchener – Conestoga	43.1	30.5	20.7	0.0	0.0	5.0	0.7	77%
High / Haut	47.4	32.7	22.3	0.0	0.0	5.3	1.1	
								
Low / Bas	36.6	22.7	28.7	0.0	0.0	5.1	0.4	
Kitchener South – Hespeler	38.5	25.2	29.9	0.0	0.0	5.7	0.7	69%
High / Haut	42.4	26.9	32.3	0.0	0.0	6.1	1.1	
								
Low / Bas	45.0	17.2	27.0	0.0	0.0	4.3	0.4	
Lambton – Kent – Middlesex	47.4	19.1	28.1	0.0	0.0	4.7	0.7	86%
High / Haut	52.1	20.4	30.3	0.0	0.0	5.1	1.1	
								
Low / Bas	42.7	18.9	25.6	0.0	0.0	6.0	0.3	
Lanark – Frontenac – Kingston	45.0	21.0	26.7	0.0	0.0	6.7	0.7	85%
High / Haut	49.5	22.4	28.8	0.0	0.0	7.2	1.0	
								
Low / Bas	47.1	19.1	20.4	0.0	0.0	6.4	0.4	
Leeds – Grenville – Thousand Islands and Rideau Lakes	49.6	21.3	21.3	0.0	0.0	7.1	0.7	93%
High / Haut	54.6	22.8	23.0	0.0	0.0	7.6	1.1	
								
Low / Bas	23.7	14.0	52.4	0.0	0.0	3.7	0.4	
London – Fanshawe	24.9	15.6	54.6	0.0	0.0	4.2	0.7	94%
High / Haut	27.4	16.7	59.0	0.0	0.0	4.5	1.1	
								
Low / Bas	28.2	35.2	24.4	0.0	0.0	4.6	0.3	
London North Centre	29.7	39.1	25.4	0.0	0.0	5.1	0.7	71%
High / Haut	32.7	41.9	27.4	0.0	0.0	5.4	1.0	
								
Low / Bas	32.8	30.1	26.6	0.0	0.0	3.3	0.3	
London West	34.5	33.5	27.7	0.0	0.0	3.6	0.7	53%
High / Haut	38.0	35.8	29.9	0.0	0.0	3.9	1.0	
								
Low / Bas	37.5	33.5	18.2	0.0	0.0	3.3	0.3	
Markham – Stouffville	39.5	37.2	18.9	0.0	0.0	3.7	0.7	56%
High / Haut	43.4	39.8	20.5	0.0	0.0	4.0	1.0	
ThreeHundredEight.com projections (these are not polls or necessarily reflective of current voting intentions)								August 28, 2015
Low / Bas	24.4	40.4	24.3	0.0	0.0	3.1	0.3	
Markham – Thornhill	25.6	44.9	25.4	0.0	0.0	3.5	0.7	86%
High / Haut	28.2	48.0	27.4	0.0	0.0	3.7	1.0	
								
Low / Bas	32.6	37.5	18.3	0.0	0.0	3.8	0.4	
Markham – Unionville	34.4	41.6	19.1	0.0	0.0	4.3	0.7	67%
High / Haut	37.8	44.5	20.6	0.0	0.0	4.5	1.1	
								
Low / Bas	41.5	28.4	17.9	0.0	0.0	4.9	0.4	
Milton	43.7	31.5	18.7	0.0	0.0	5.4	0.7	77%
High / Haut	48.1	33.7	20.2	0.0	0.0	5.8	1.1	
								
Low / Bas	28.0	41.4	19.9	0.0	0.0	2.8	0.3	
Mississauga Centre	29.5	46.0	20.7	0.0	0.0	3.1	0.7	82%
High / Haut	32.5	49.2	22.4	0.0	0.0	3.3	1.0	
								
Low / Bas	31.1	40.2	18.2	0.0	0.0	2.6	0.3	
Mississauga East – Cooksville	32.8	44.7	19.0	0.0	0.0	2.9	0.7	75%
High / Haut	36.0	47.8	20.5	0.0	0.0	3.1	1.0	
								
Low / Bas	33.7	38.6	16.7	0.0	0.0	3.2	0.3	
Mississauga – Erin Mills	35.4	42.9	17.4	0.0	0.0	3.6	0.7	67%
High / Haut	39.0	45.9	18.8	0.0	0.0	3.8	1.0	
								
Low / Bas	33.8	41.3	13.3	0.0	0.0	3.7	0.3	
Mississauga – Lakeshore	35.5	45.8	13.8	0.0	0.0	4.1	0.7	73%
High / Haut	39.1	49.1	14.9	0.0	0.0	4.4	1.0	
								
Low / Bas	23.5	41.7	24.6	0.0	0.0	2.4	0.3	
Mississauga – Malton	24.7	46.3	25.6	0.0	0.0	2.7	0.7	87%
High / Haut	27.2	49.6	27.6	0.0	0.0	2.9	1.0	
								
Low / Bas	33.1	39.0	15.7	0.0	0.0	4.4	0.3	
Mississauga – Streetsville	34.8	43.3	16.3	0.0	0.0	4.9	0.7	69%
High / Haut	38.3	46.3	17.7	0.0	0.0	5.2	1.0	
								
Low / Bas	34.3	32.9	20.0	0.0	0.0	5.2	0.4	
Nepean	36.1	36.5	20.9	0.0	0.0	5.8	0.7	50%
High / Haut	39.7	39.1	22.5	0.0	0.0	6.2	1.1	
								
Low / Bas	41.4	28.2	17.4	0.0	0.0	5.6	0.4	
Newmarket – Aurora	43.6	31.3	18.2	0.0	0.0	6.2	0.7	77%
High / Haut	48.0	33.5	19.6	0.0	0.0	6.6	1.1	
								
Low / Bas	27.6	17.0	45.9	0.0	0.0	3.2	0.4	
Niagara Centre	29.0	18.9	47.9	0.0	0.0	3.5	0.7	85%
High / Haut	31.9	20.2	51.7	0.0	0.0	3.8	1.1	
								
Low / Bas	40.4	22.2	25.6	0.0	0.0	4.9	0.4	
Niagara Falls	42.5	24.7	26.7	0.0	0.0	5.4	0.7	81%
High / Haut	46.7	26.4	28.8	0.0	0.0	5.8	1.1	
								
Low / Bas	47.5	17.7	22.1	0.0	0.0	6.0	0.4	
Niagara West	50.0	19.7	23.0	0.0	0.0	6.6	0.7	92%
High / Haut	55.0	21.1	24.8	0.0	0.0	7.1	1.1	
								
Low / Bas	18.8	15.9	55.8	0.0	0.0	3.4	0.3	
Nickel Belt	19.8	17.7	58.1	0.0	0.0	3.7	0.7	97%
High / Haut	21.8	18.9	62.8	0.0	0.0	4.0	1.0	
								
Low / Bas	25.1	39.1	21.0	0.0	0.0	6.9	0.3	
Nipissing – Timiskaming	26.4	43.5	21.8	0.0	0.0	7.6	0.6	84%
High / Haut	29.1	46.5	23.6	0.0	0.0	8.2	1.0	
								
Low / Bas	36.7	26.2	23.7	0.0	0.0	6.2	0.4	
Northumberland – Peterborough South	38.6	29.1	24.7	0.0	0.0	6.9	0.7	71%
High / Haut	42.5	31.1	26.6	0.0	0.0	7.4	1.1	
								
Low / Bas	38.0	35.1	14.7	0.0	0.0	4.5	0.3	
Oakville	40.0	39.0	15.3	0.0	0.0	5.0	0.7	50%
High / Haut	44.0	41.7	16.6	0.0	0.0	5.4	1.0	
								
Low / Bas	37.2	33.4	17.8	0.0	0.0	4.1	0.4	
Oakville North – Burlington	39.1	37.1	18.5	0.0	0.0	4.5	0.7	56%
High / Haut	43.0	39.7	20.0	0.0	0.0	4.9	1.1	
								
Low / Bas	30.1	45.2	13.4	0.0	0.0	3.2	0.3	
Orléans	31.7	50.2	14.0	0.0	0.0	3.6	0.6	85%
High / Haut	34.8	53.7	15.1	0.0	0.0	3.8	0.9	
								
Low / Bas	39.3	9.2	41.1	0.0	0.0	4.5	0.4	
Oshawa	41.3	10.2	42.8	0.0	0.0	5.0	0.7	53%
High / Haut	45.5	10.9	46.2	0.0	0.0	5.3	1.1	
								
Low / Bas	14.1	22.0	51.4	0.0	0.0	5.8	0.3	
Ottawa Centre	14.8	24.5	53.6	0.0	0.0	6.5	0.7	94%
High / Haut	16.3	26.2	57.8	0.0	0.0	6.9	1.0	
								
Low / Bas	22.0	47.4	18.7	0.0	0.0	3.6	0.3	
Ottawa South	23.2	52.7	19.5	0.0	0.0	4.0	0.7	94%
High / Haut	25.5	56.3	21.1	0.0	0.0	4.2	1.0	
								
Low / Bas	17.9	39.8	28.6	0.0	0.0	5.9	0.3	
Ottawa – Vanier	18.8	44.2	29.8	0.0	0.0	6.5	0.6	80%
High / Haut	20.7	47.3	32.2	0.0	0.0	7.0	1.0	
								
Low / Bas	29.0	36.8	21.5	0.0	0.0	5.0	0.4	
Ottawa West – Nepean	30.5	40.9	22.4	0.0	0.0	5.5	0.7	73%
High / Haut	33.5	43.8	24.1	0.0	0.0	5.9	1.1	
								
Low / Bas	47.0	11.9	29.1	0.0	0.0	5.7	0.4	
Oxford	49.4	13.2	30.3	0.0	0.0	6.3	0.7	86%
High / Haut	54.4	14.1	32.8	0.0	0.0	6.7	1.1	
								
Low / Bas	9.6	33.8	45.9	0.0	0.0	3.6	0.3	
Parkdale – High Park	10.1	37.5	47.8	0.0	0.0	4.0	0.6	73%
High / Haut	11.1	40.2	51.6	0.0	0.0	4.3	0.9	
								
Low / Bas	42.6	13.7	26.7	0.0	0.0	10.3	0.4	
Parry Sound – Muskoka	44.9	15.2	27.8	0.0	0.0	11.4	0.7	84%
High / Haut	49.4	16.3	30.0	0.0	0.0	12.2	1.1	
								
Low / Bas	38.5	22.9	25.2	0.0	0.0	6.3	0.4	
Perth – Wellington	40.6	25.5	26.2	0.0	0.0	7.0	0.8	80%
High / Haut	44.6	27.3	28.3	0.0	0.0	7.4	1.1	
								
Low / Bas	33.6	26.1	28.4	0.0	0.0	4.8	0.4	
Peterborough – Kawartha	35.4	29.0	29.5	0.0	0.0	5.4	0.7	63%
High / Haut	38.9	31.0	31.9	0.0	0.0	5.7	1.1	
								
Low / Bas	33.3	37.1	16.4	0.0	0.0	5.4	0.3	
Pickering – Uxbridge	35.1	41.2	17.1	0.0	0.0	6.0	0.7	65%
High / Haut	38.6	44.1	18.4	0.0	0.0	6.4	1.0	
								
Low / Bas	52.2	19.3	18.9	0.0	0.0	2.8	0.5	
Renfrew – Nipissing – Pembroke	54.9	21.4	19.7	0.0	0.0	3.1	0.9	95%
High / Haut	60.4	22.9	21.2	0.0	0.0	3.3	1.4	
ThreeHundredEight.com projections (these are not polls or necessarily reflective of current voting intentions)								August 28, 2015
Low / Bas	27.9	41.2	18.2	0.0	0.0	4.7	0.3	
Richmond Hill	29.3	45.7	19.0	0.0	0.0	5.3	0.7	82%
High / Haut	32.3	48.9	20.5	0.0	0.0	5.6	1.0	
								
Low / Bas	38.2	24.2	25.9	0.0	0.0	4.7	0.4	
St. Catharines	40.2	26.9	27.0	0.0	0.0	5.3	0.7	78%
High / Haut	44.2	28.8	29.1	0.0	0.0	5.6	1.1	
								
Low / Bas	37.1	17.8	35.2	0.0	0.0	3.4	0.4	
Sarnia – Lambton	39.0	19.8	36.7	0.0	0.0	3.8	0.8	56%
High / Haut	42.9	21.1	39.6	0.0	0.0	4.0	1.1	
								
Low / Bas	29.4	22.2	39.2	0.0	0.0	2.5	0.3	
Sault Ste. Marie	30.9	24.7	40.9	0.0	0.0	2.8	0.7	71%
High / Haut	34.0	26.4	44.1	0.0	0.0	3.0	1.0	
								
Low / Bas	24.2	48.6	16.6	0.0	0.0	2.2	0.3	
Scarborough – Agincourt	25.5	54.0	17.3	0.0	0.0	2.5	0.7	93%
High / Haut	28.0	57.8	18.7	0.0	0.0	2.6	1.0	
								
Low / Bas	24.3	34.5	30.8	0.0	0.0	3.0	0.3	
Scarborough Centre	25.6	38.3	32.1	0.0	0.0	3.3	0.6	65%
High / Haut	28.1	41.0	34.6	0.0	0.0	3.6	1.0	
								
Low / Bas	23.1	38.9	27.7	0.0	0.0	2.6	0.3	
Scarborough – Guildwood	24.4	43.2	28.9	0.0	0.0	2.9	0.7	80%
High / Haut	26.8	46.2	31.2	0.0	0.0	3.1	1.0	
								
Low / Bas	22.0	32.0	37.0	0.0	0.0	1.9	0.3	
Scarborough North	23.2	35.5	38.6	0.0	0.0	2.1	0.7	58%
High / Haut	25.5	38.0	41.6	0.0	0.0	2.2	1.0	
								
Low / Bas	20.5	37.9	31.3	0.0	0.0	2.8	0.3	
Scarborough – Rouge Park	21.6	42.1	32.6	0.0	0.0	3.1	0.7	71%
High / Haut	23.7	45.0	35.2	0.0	0.0	3.3	1.0	
								
Low / Bas	19.4	34.7	34.0	0.0	0.0	4.5	0.3	
Scarborough Southwest	20.5	38.5	35.4	0.0	0.0	5.0	0.6	58%
High / Haut	22.5	41.2	38.2	0.0	0.0	5.4	0.9	
								
Low / Bas	43.9	17.9	22.8	0.0	0.0	8.3	0.4	
Simcoe – Grey	46.3	19.9	23.7	0.0	0.0	9.2	0.8	89%
High / Haut	50.9	21.3	25.6	0.0	0.0	9.9	1.3	
								
Low / Bas	40.8	22.6	22.2	0.0	0.0	7.3	0.4	
Simcoe North	42.9	25.1	23.1	0.0	0.0	8.1	0.7	84%
High / Haut	47.2	26.9	25.0	0.0	0.0	8.7	1.1	
								
Low / Bas	11.1	30.0	47.4	0.0	0.0	4.5	0.3	
Spadina – Fort York	11.6	33.3	49.4	0.0	0.0	5.0	0.6	82%
High / Haut	12.8	35.6	53.3	0.0	0.0	5.4	1.0	
								
Low / Bas	48.7	21.8	19.8	0.0	0.0	2.8	0.4	
Stormont – Dundas – South Glengarry	51.3	24.2	20.6	0.0	0.0	3.2	0.7	93%
High / Haut	56.4	25.9	22.2	0.0	0.0	3.4	1.1	
								
Low / Bas	19.5	20.7	49.6	0.0	0.0	3.7	0.3	
Sudbury	20.5	23.0	51.7	0.0	0.0	4.1	0.7	93%
High / Haut	22.5	24.6	55.8	0.0	0.0	4.4	1.0	
								
Low / Bas	49.3	27.3	12.9	0.0	0.0	3.2	0.4	
Thornhill	51.9	30.3	13.5	0.0	0.0	3.6	0.7	88%
High / Haut	57.1	32.4	14.5	0.0	0.0	3.8	1.1	
								
Low / Bas	18.0	24.1	48.5	0.0	0.0	2.8	0.3	
Thunder Bay – Rainy River	18.9	26.7	50.5	0.0	0.0	3.2	0.7	90%
High / Haut	20.8	28.6	54.5	0.0	0.0	3.4	1.0	
								
Low / Bas	20.2	18.9	49.6	0.0	0.0	4.8	0.3	
Thunder Bay – Superior North	21.3	21.0	51.7	0.0	0.0	5.3	0.7	94%
High / Haut	23.4	22.5	55.8	0.0	0.0	5.7	1.0	
								
Low / Bas	21.7	18.2	51.2	0.0	0.0	2.7	0.3	
Timmins – James Bay	22.8	20.2	53.3	0.0	0.0	3.0	0.7	94%
High / Haut	25.1	21.7	57.6	0.0	0.0	3.2	1.0	
								
Low / Bas	9.3	37.5	40.9	0.0	0.0	4.7	0.3	
Toronto Centre	9.8	41.7	42.6	0.0	0.0	5.3	0.7	50%
High / Haut	10.8	44.6	46.0	0.0	0.0	5.6	1.0	
								
Low / Bas	7.0	21.9	58.9	0.0	0.0	5.7	0.3	
Toronto – Danforth	7.3	24.4	61.3	0.0	0.0	6.3	0.6	96%
High / Haut	8.1	26.1	66.2	0.0	0.0	6.8	0.9	
								
Low / Bas	21.2	42.5	23.0	0.0	0.0	5.3	0.3	
Toronto – St. Paul's	22.3	47.2	24.0	0.0	0.0	5.9	0.7	90%
High / Haut	24.5	50.5	25.9	0.0	0.0	6.3	1.0	
								
Low / Bas	12.5	32.6	42.4	0.0	0.0	5.2	0.3	
University – Rosedale	13.2	36.2	44.2	0.0	0.0	5.8	0.6	67%
High / Haut	14.5	38.7	47.7	0.0	0.0	6.2	0.9	
								
Low / Bas	42.5	35.8	11.6	0.0	0.0	2.5	0.3	
Vaughan – Woodbridge	44.7	39.8	12.0	0.0	0.0	2.8	0.7	61%
High / Haut	49.2	42.6	13.0	0.0	0.0	3.0	1.0	
								
Low / Bas	29.2	42.0	15.2	0.0	0.0	5.5	0.3	
Waterloo	30.8	46.7	15.8	0.0	0.0	6.1	0.7	81%
High / Haut	33.8	49.9	17.0	0.0	0.0	6.5	1.0	
								
Low / Bas	50.0	19.9	14.7	0.0	0.0	8.3	0.4	
Wellington – Halton Hills	52.6	22.1	15.3	0.0	0.0	9.3	0.7	94%
High / Haut	57.9	23.6	16.5	0.0	0.0	9.9	1.1	
								
Low / Bas	46.0	22.5	19.9	0.0	0.0	4.6	0.4	
Whitby	48.5	25.0	20.7	0.0	0.0	5.1	0.7	90%
High / Haut	53.3	26.8	22.4	0.0	0.0	5.5	1.1	
								
Low / Bas	29.2	39.0	20.5	0.0	0.0	3.5	0.3	
Willowdale	30.7	43.3	21.4	0.0	0.0	3.9	0.7	77%
High / Haut	33.8	46.4	23.1	0.0	0.0	4.2	1.0	
								
Low / Bas	23.7	15.3	51.0	0.0	0.0	3.8	0.4	
Windsor – Tecumseh	25.0	17.0	53.1	0.0	0.0	4.2	0.7	93%
High / Haut	27.5	18.2	57.4	0.0	0.0	4.5	1.1	
								
Low / Bas	21.7	12.6	56.3	0.0	0.0	3.4	0.3	
Windsor West	22.9	14.0	58.7	0.0	0.0	3.8	0.7	96%
High / Haut	25.1	14.9	63.3	0.0	0.0	4.1	1.0	
								
Low / Bas	35.3	37.5	16.7	0.0	0.0	2.8	0.3	
York Centre	37.2	41.7	17.4	0.0	0.0	3.1	0.7	61%
High / Haut	40.9	44.6	18.8	0.0	0.0	3.3	1.0	
								
Low / Bas	50.8	14.0	21.4	0.0	0.0	7.1	0.4	
York – Simcoe	53.5	15.6	22.3	0.0	0.0	7.9	0.7	95%
High / Haut	58.8	16.6	24.0	0.0	0.0	8.5	1.1	
ThreeHundredEight.com projections (these are not polls or necessarily reflective of current voting intentions)								August 28, 2015
Low / Bas	15.2	34.5	39.9	0.0	0.0	3.1	0.3	
York South – Weston	16.0	38.3	41.5	0.0	0.0	3.5	0.6	58%
High / Haut	17.6	41.0	44.9	0.0	0.0	3.7	0.9	
QUEBEC / QUÉBEC								
Low / Bas	17.6	14.1	44.0	10.7	0.0	6.0	0.7	
Abitibi – Baie-James – Nunavik – Eeyou	18.6	15.6	45.9	11.9	0.0	6.7	1.4	93%
High / Haut	20.4	16.7	49.5	12.7	0.0	7.1	2.1	
								
Low / Bas	8.3	8.4	53.7	19.7	0.0	2.3	0.7	
Abitibi – Témiscamingue	8.7	9.4	56.0	21.9	0.0	2.6	1.5	96%
High / Haut	9.6	10.0	60.4	23.4	0.0	2.8	2.2	
								
Low / Bas	5.8	41.4	28.6	13.3	0.0	1.9	0.6	
Ahuntsic – Cartierville	6.1	46.0	29.8	14.8	0.0	2.1	1.2	82%
High / Haut	6.7	49.2	32.2	15.8	0.0	2.3	1.8	
								
Low / Bas	8.4	28.8	39.9	12.6	0.0	2.1	0.7	
Alfred-Pellan	8.9	32.0	41.6	14.0	0.0	2.3	1.3	71%
High / Haut	9.7	34.2	44.9	15.0	0.0	2.5	2.0	
								
Low / Bas	12.0	19.3	42.2	14.3	0.0	4.2	0.7	
Argenteuil – La Petite-Nation	12.7	21.4	44.0	15.8	0.0	4.7	1.4	89%
High / Haut	13.9	22.9	47.5	16.9	0.0	5.0	2.2	
								
Low / Bas	8.4	25.4	20.9	15.3	0.0	3.2	10.3	
Avignon – La Mitis – Matane – Matapédia*	8.8	28.3	21.8	17.0	0.0	3.5	20.5	65%
High / Haut	9.7	30.2	23.6	18.2	0.0	3.7	30.8	
							*Other is Jean-François Fortin only	
Low / Bas	42.8	14.8	28.9	3.9	0.0	2.5	0.7	
Beauce	45.0	16.4	30.1	4.4	0.0	2.7	1.4	80%
High / Haut	49.5	17.5	32.5	4.7	0.0	2.9	2.1	
								
Low / Bas	19.8	7.8	41.3	20.4	0.0	2.9	0.8	
Beauport – Côte-de-Beaupré – Île d'Orléans – Charlevoix	20.8	8.7	43.1	22.7	0.0	3.2	1.5	87%
High / Haut	22.9	9.3	46.5	24.3	0.0	3.4	2.3	
								
Low / Bas	20.8	9.0	47.5	12.4	0.0	3.1	0.7	
Beauport – Limoilou	21.9	10.0	49.5	13.8	0.0	3.4	1.4	93%
High / Haut	24.1	10.7	53.4	14.7	0.0	3.7	2.2	
								
Low / Bas	10.9	14.6	36.9	26.0	0.0	3.1	0.7	
Bécancour – Nicolet – Saurel	11.5	16.2	38.4	28.9	0.0	3.5	1.5	71%
High / Haut	12.6	17.3	41.5	31.0	0.0	3.7	2.2	
								
Low / Bas	38.9	8.2	34.2	9.2	0.0	2.4	0.7	
Bellechasse – Les Etchemins – Lévis	41.0	9.1	35.6	10.2	0.0	2.7	1.4	63%
High / Haut	45.0	9.7	38.5	10.9	0.0	2.9	2.2	
								
Low / Bas	7.2	14.1	49.0	18.8	0.0	2.9	0.8	
Beloeil – Chambly	7.6	15.7	51.0	20.9	0.0	3.2	1.6	94%
High / Haut	8.4	16.8	55.1	22.3	0.0	3.4	2.4	
								
Low / Bas	10.3	16.9	42.1	18.9	0.0	3.7	0.7	
Berthier – Maskinongé	10.9	18.8	43.9	21.0	0.0	4.1	1.4	89%
High / Haut	11.9	20.1	47.4	22.4	0.0	4.4	2.1	
								
Low / Bas	5.3	40.3	33.9	9.5	0.0	2.2	0.6	
Bourassa	5.6	44.8	35.3	10.5	0.0	2.5	1.3	71%
